54526648	20124	-0.01027	0.04545	0.00121	0.00580	0.10040	0.00000	0.14664	3	25	0	35
54546587	20127	-0.02683	0.09466	0.00128	0.01635	0.08784	0.00000	0.18486	7	22	0	42
54566791	20122	-0.02857	0.10824	0.00129	0.01534	0.08093	0.00000	0.19183	7	21	0	43
54587242	20123	-0.02685	0.11886	0.00132	0.01099	0.07646	0.00000	0.19783	6	20	0	45
54608690	20124	-0.01715	0.13434	0.00136	0.00000	0.06936	0.00220	0.20477	0	18	1	46
54628717	20123	-0.00962	0.11893	0.00138	0.00000	0.08310	0.00877	0.20209	0	21	5	45
54647634	20119	0.00934	0.10244	0.00130	0.00000	0.09350	0.02595	0.19304	0	23	9	44
54667718	20124	0.03506	0.08618	0.00119	0.00000	0.10382	0.04932	0.18272	0	26	14	42
54687791	20146	0.04703	0.06064	0.00106	0.00000	0.10936	0.05708	0.16065	0	27	16	37
54708050	20140	0.05104	0.04113	0.00095	0.00000	0.10791	0.05771	0.13900	0	27	16	33
54727936	20120	0.05370	0.02534	0.00082	0.00000	0.10296	0.05749	0.11783	0	26	16	29
54748275	20118	0.04429	0.02646	0.00067	0.00000	0.08251	0.04849	0.10014	0	21	14	25
54768490	20126	0.02922	0.03918	0.00057	0.00000	0.05815	0.03612	0.09107	0	16	11	23
54788503	20124	0.01631	0.04528	0.00046	0.00000	0.03761	0.02461	0.07898	0	11	9	20
54808653	20223	0.00171	0.04501	0.00032	0.00000	0.01512	0.01016	0.05899	0	7	6	16
54828592	20242	-0.01140	0.04258	0.00015	0.00813	0.00000	0.00484	0.04396	5	0	3	13
54848765	20218	-0.02732	0.03923	-0.00011	0.04277	0.00000	0.02300	0.04353	12	0	8	13
54868976	20123	-0.03963	0.04777	-0.00049	0.09163	0.00000	0.06082	0.05388	23	0	16	15
54889067	20124	-0.05682	0.03774	-0.00093	0.14150	0.00000	0.09142	0.04631	34	0	23	13
54909094	20150	-0.08426	0.02557	-0.00154	0.21273	0.00000	0.13290	0.03715	47	0	32	11
54929206	20125	-0.10342	-0.02611	-0.00270	0.33022	0.01457	0.22455	0.00000	74	7	50	0
54949371	20123	-0.15190	-0.03296	-0.00423	0.50000	0.02317	0.35743	0.00000	127	8	82	0
54969619	21752	-0.27368	0.02470	-0.00617	0.50000	0.00000	0.49175	0.02419	127	0	123	9
54991583	20631	-0.35689	0.02348	-0.00807	0.50000	0.00749	0.50000	0.00000	127	4	127	0
55010575	20172	-0.43778	0.03702	-0.00967	0.50000	0.04473	0.50000	0.00000	127	13	127	0
55030742	20123	-0.45859	0.16459	-0.01045	0.50000	0.00000	0.50000	0.02578	127	0	127	9
55050857	20119	-0.35214	0.52750	-0.01091	0.50000	0.00000	0.50000	0.34914	127	0	127	79
55070976	20127	-0.21986	0.56488	-0.01075	0.50000	0.00000	0.50000	0.39000	127	0	127	91
55091314	20169	-0.13437	0.49643	-0.01062	0.50000	0.00000	0.50000	0.33536	127	0	127	75
55111566	20124	-0.04939	0.49822	-0.01002	0.50000	0.00000	0.50000	0.35641	127	0	127	81
55131661	20122	0.03865	0.50146	-0.00927	0.50000	0.00000	0.50000	0.39298	127	0	127	91
55151735	20135	0.09884	0.46468	-0.00839	0.50000	0.00000	0.50000	0.39239	127	0	127	91
55171951	20140	0.11427	0.41404	-0.00749	0.50000	0.00000	0.50000	0.35835	127	0	127	82
55192101	20207	0.13057	0.35748	-0.00670	0.50000	0.00000	0.50000	0.32700	127	0	127	73
55211987	20196	0.11585	0.27103	-0.00598	0.50000	0.00000	0.50000	0.25746	127	0	127	57
55232380	20230	0.09421	0.19102	-0.00540	0.50000	0.00000	0.50000	0.18960	127	0	127	43
55252667	20117	0.07282	0.13046	-0.00481	0.50000	0.00000	0.50000	0.13549	127	0	127	32
55272795	20116	0.03660	0.06329	-0.00433	0.48152	0.00000	0.45112	0.06649	120	0	109	18
55292836	20129	0.01185	0.03151	-0.00386	0.40981	0.00000	0.39082	0.02779	96	0	91	9
55313018	20138	0.00460	0.03132	-0.00336	0.35814	0.00000	0.33508	0.02168	82	0	75	8
55333247	20129	-0.00255	0.04707	-0.00281	0.31300	0.00000	0.27295	0.02485	70	0	61	9
55353294	20377	-0.01803	0.04472	-0.00225	0.25444	0.00000	0.20749	0.01100	56	0	46	6
55373410	20160	-0.04133	0.03064	-0.00183	0.21586	0.01588	0.16693	0.00000	48	7	39	0
55393621	20115	-0.07404	0.02735	-0.00158	0.21252	0.04407	0.14704	0.00000	47	13	35	0
55413713	20128	-0.10366	-0.01268	-0.00142	0.21290	0.09128	0.16216	0.00000	47	23	38	0
55434275	20123	-0.10822	-0.04107	-0.00128	0.19966	0.11156	0.16882	0.00000	45	27	39	0
55454027	20123	-0.09591	-0.03926	-0.00110	0.17251	0.10049	0.14719	0.00000	40	25	35	0
55474591	20119	-0.07615	-0.03149	-0.00092	0.14170	0.07993	0.12165	0.00000	34	21	29	0
55494642	20137	-0.06970	-0.02170	-0.00078	0.12405	0.06887	0.09985	0.00000	30	18	25	0
55514660	20125	-0.07663	-0.00777	-0.00067	0.11943	0.06606	0.07983	0.00000	29	17	21	0
55534759	20120	-0.08909	0.01279	-0.00054	0.11802	0.06368	0.05442	0.00000	29	17	15	0
55554845	20123	-0.09048	0.03707	-0.00042	0.10897	0.05018	0.02504	0.00000	27	14	9	0
55575186	20139	-0.09118	0.06726	-0.00033	0.10852	0.03735	0.00000	0.00478	27	11	0	3
55595294	20267	-0.10355	0.06259	-0.00026	0.11223	0.05250	0.00000	0.00729	27	15	0	4
55615362	20115	-0.11134	0.06152	-0.00022	0.11605	0.06237	0.00000	0.01029	28	17	0	6
55635299	20125	-0.12254	0.06904	-0.00014	0.12881	0.07831	0.00000	0.02182	31	20	0	8
55655767	20120	-0.11912	0.07287	-0.00004	0.12985	0.08640	0.00000	0.03504	31	22	0	11
55675860	20124	-0.10783	0.06638	0.00014	0.11798	0.09632	0.00000	0.05035	29	24	0	14
55695898	20126	-0.09856	0.07294	0.00035	0.11776	0.11070	0.00000	0.07655	29	27	0	20
55717309	20119	-0.09361	0.07452	0.00031	0.11611	0.10344	0.00000	0.07455	28	26	0	19
55736155	20132	-0.09287	0.06150	0.00058	0.10554	0.12845	0.00000	0.09284	26	31	0	23
55756356	20132	-0.08225	0.05796	0.00088	0.09649	0.15081	0.00000	0.12227	24	35	0	30
55776452	20262	-0.06132	0.06261	0.00131	0.08726	0.17892	0.00000	0.17080	22	41	0	39
55796434	20131	0.00746	0.11868	0.00233	0.08549	0.23430	0.00000	0.31696	22	52	0	71
55816666	20120	0.12979	0.23549	0.00439	0.08360	0.35312	0.00000	0.50000	21	80	0	127
55836673	20110	0.19853	0.44703	0.00722	0.15714	0.50000	0.00000	0.50000	37	127	0	127
55857121	20122	0.27606	0.52730	0.01011	0.09324	0.50000	0.00000	0.50000	23	127	0	127
55877236	20123	0.36788	0.60368	0.01274	0.00000	0.50000	0.02774	0.50000	0	127	9	127
55897264	20123	0.47128	0.60177	0.01506	0.00000	0.50000	0.23283	0.50000	0	127	51	127
55917497	20185	0.44666	0.57195	0.01719	0.00000	0.50000	0.33495	0.50000	0	127	75	127
55937524	20138	0.53798	0.41028	0.01820	0.00000	0.50000	0.50000	0.50000	0	127	127	127
55957598	20165	0.62746	0.57311	0.01808	0.00000	0.50000	0.50000	0.50000	0	127	127	127
55979021	20149	0.55492	0.80848	0.01744	0.00000	0.50000	0.50000	0.50000	0	127	127	127
55998002	20288	0.28635	1.07345	0.01667	0.00000	0.50000	0.50000	0.50000	0	127	127	127
56018069	20129	0.05597	1.02052	0.01546	0.00000	0.50000	0.50000	0.50000	0	127	127	127
56038108	20142	-0.02012	0.79298	0.01425	0.00000	0.50000	0.48241	0.50000	0	127	120	127
56058343	20112	-0.01962	0.58915	0.01293	0.00000	0.50000	0.39134	0.50000	0	127	91	127
56078435	20110	0.00905	0.31243	0.01152	0.00000	0.50000	0.23462	0.50000	0	127	52	127
