19925862	0.02017	0.00061	-0.00039	0.00047	0.01138	0.02912	0.01265	0.00053	-0.00064	0.00027	0.00167	-0.00088	0.00054	-0.76321	-1.47871	9.39416
19946110	0.02014	0.00059	-0.00020	0.00035	-0.00071	0.00967	-0.00584	0.00058	-0.00059	0.00028	0.00126	0.00059	-0.00031	-0.72598	-1.44265	9.35636
19966035	0.02015	0.00069	-0.00036	0.00056	0.00466	-0.00826	0.01017	0.00065	-0.00059	0.00036	0.00160	-0.00048	0.00102	-0.68875	-1.47871	9.39416
19986412	0.02017	0.00065	-0.00092	0.00042	-0.00192	-0.02747	-0.00679	0.00068	-0.00074	0.00038	0.00103	-0.00384	-0.00007	-0.76321	-1.44265	9.39416
20006559	0.02037	0.00070	-0.00069	0.00063	0.00246	0.01127	0.01012	0.00072	-0.00079	0.00046	0.00113	-0.00151	0.00124	-0.80044	-1.44265	9.39416
20026767	0.02016	0.00067	-0.00007	0.00083	-0.00131	0.03074	0.01027	0.00074	-0.00063	0.00058	0.00071	0.00297	0.00233	-0.76321	-1.44265	9.35636
20046874	0.02013	0.00079	0.00010	0.00096	0.00607	0.00846	0.00646	0.00078	-0.00044	0.00073	0.00135	0.00364	0.00271	-0.76321	-1.44265	9.39416
20067006	0.02012	0.00067	0.00027	0.00116	-0.00610	0.00828	0.01003	0.00078	-0.00022	0.00090	0.00022	0.00416	0.00349	-0.68875	-1.47871	9.39416
20087134	0.02014	0.00036	-0.00033	0.00099	-0.01554	-0.02950	-0.00852	0.00067	-0.00023	0.00098	-0.00199	-0.00061	0.00158	-0.76321	-1.47871	9.39416
20107293	0.02014	0.00011	-0.00009	0.00084	-0.01220	0.01161	-0.00777	0.00051	-0.00016	0.00099	-0.00333	0.00120	0.00012	-0.76321	-1.47871	9.39416
20127818	0.02014	0.00045	0.00002	0.00066	0.01679	0.00571	-0.00884	0.00048	-0.00008	0.00094	-0.00036	0.00184	-0.00122	-0.72598	-1.47871	9.39416
20147759	0.02014	0.00035	-0.00019	0.00052	-0.00484	-0.01064	-0.00699	0.00042	-0.00008	0.00084	-0.00099	0.00005	-0.00205	-0.76321	-1.40658	9.39416
20167853	0.02015	0.00030	-0.00000	0.00110	-0.00264	0.00944	0.02906	0.00037	-0.00003	0.00093	-0.00118	0.00145	0.00242	-0.72598	-1.44265	9.39416
20188082	0.02017	0.00024	-0.00021	0.00129	-0.00279	-0.01047	0.00911	0.00031	-0.00006	0.00106	-0.00136	-0.00027	0.00318	-0.68875	-1.47871	9.39416
20208195	0.02026	-0.00005	-0.00076	0.00111	-0.01433	-0.02698	-0.00896	0.00017	-0.00025	0.00111	-0.00318	-0.00408	0.00117	-0.72598	-1.47871	9.35636
20228293	0.02014	-0.00008	-0.00087	0.00083	-0.00148	-0.00563	-0.01349	0.00006	-0.00045	0.00106	-0.00277	-0.00403	-0.00113	-0.72598	-1.40658	9.39416
20248393	0.02014	-0.00021	-0.00097	0.00140	-0.00678	-0.00482	0.02787	-0.00007	-0.00064	0.00119	-0.00321	-0.00386	0.00310	-0.72598	-1.47871	9.35636
20268531	0.02013	-0.00024	-0.00106	0.00112	-0.00115	-0.00454	-0.01357	-0.00017	-0.00081	0.00120	-0.00272	-0.00367	0.00037	-0.72598	-1.47871	9.39416
20288670	0.02014	-0.00037	-0.00117	0.00098	-0.00638	-0.00555	-0.00720	-0.00029	-0.00098	0.00116	-0.00309	-0.00366	-0.00089	-0.72598	-1.47871	9.43197
20308826	0.02016	-0.00052	-0.00128	0.00087	-0.00755	-0.00553	-0.00517	-0.00042	-0.00115	0.00109	-0.00357	-0.00363	-0.00161	-0.72598	-1.47871	9.43197
20329015	0.02014	-0.00061	-0.00138	0.00076	-0.00457	-0.00486	-0.00571	-0.00054	-0.00130	0.00100	-0.00349	-0.00349	-0.00227	-0.72598	-1.47871	9.43197
20349421	0.02015	-0.00061	-0.00149	0.00064	-0.00004	-0.00529	-0.00577	-0.00063	-0.00144	0.00089	-0.00272	-0.00344	-0.00281	-0.76321	-1.47871	9.39416
20369402	0.02016	-0.00053	-0.00121	0.00053	0.00413	0.01365	-0.00537	-0.00067	-0.00146	0.00076	-0.00144	-0.00047	-0.00317	-0.72598	-1.51478	9.35636
20389401	0.02013	-0.00076	-0.00125	-0.00001	-0.01135	-0.00177	-0.02679	-0.00076	-0.00147	0.00050	-0.00280	-0.00045	-0.00677	-0.72598	-1.51478	9.39416
20409556	0.02013	-0.00067	-0.00135	-0.00044	0.00439	-0.00499	-0.02141	-0.00079	-0.00149	0.00016	-0.00145	-0.00094	-0.00883	-0.72598	-1.44265	9.35636
20429876	0.02013	-0.00064	-0.00139	-0.00016	0.00149	-0.00217	0.01362	-0.00080	-0.00152	-0.00003	-0.00080	-0.00088	-0.00499	-0.72598	-1.47871	9.43197
20449838	0.02017	-0.00069	-0.00146	-0.00016	-0.00277	-0.00351	0.00015	-0.00081	-0.00155	-0.00016	-0.00094	-0.00105	-0.00398	-0.72598	-1.47871	9.39416
20470031	0.02013	-0.00072	-0.00156	-0.00022	-0.00142	-0.00454	-0.00295	-0.00082	-0.00159	-0.00028	-0.00084	-0.00134	-0.00364	-0.72598	-1.44265	9.39416
20490202	0.02014	-0.00091	-0.00158	0.00010	-0.00939	-0.00120	0.01561	-0.00088	-0.00163	-0.00026	-0.00202	-0.00104	-0.00041	-0.72598	-1.44265	9.39416
20510304	0.02013	-0.00087	-0.00163	0.00037	0.00179	-0.00251	0.01344	-0.00092	-0.00167	-0.00014	-0.00118	-0.00101	0.00186	-0.76321	-1.51478	9.35636
20530639	0.02026	-0.00103	-0.00125	-0.00016	-0.00745	0.01899	-0.02579	-0.00098	-0.00158	-0.00020	-0.00199	0.00248	-0.00260	-0.72598	-1.47871	9.39416
20550838	0.02016	-0.00114	-0.00130	-0.00023	-0.00554	-0.00285	-0.00338	-0.00106	-0.00151	-0.00025	-0.00232	0.00177	-0.00259	-0.72598	-1.51478	9.39416
20570934	0.02014	-0.00121	-0.00135	-0.00067	-0.00368	-0.00213	-0.02187	-0.00115	-0.00147	-0.00042	-0.00228	0.00130	-0.00557	-0.76321	-1.47871	9.35636
20591155	0.02013	-0.00109	-0.00106	-0.00071	0.00580	0.01429	-0.00218	-0.00117	-0.00135	-0.00056	-0.00070	0.00359	-0.00475	-0.72598	-1.47871	9.39416
20611321	0.02014	-0.00115	-0.00115	-0.00071	-0.00284	-0.00452	0.00008	-0.00121	-0.00127	-0.00067	-0.00084	0.00236	-0.00371	-0.72598	-1.51478	9.39416
20631374	0.02026	-0.00129	-0.00125	-0.00108	-0.00659	-0.00481	-0.01832	-0.00127	-0.00124	-0.00086	-0.00155	0.00131	-0.00587	-0.76321	-1.47871	9.35636
20651465	0.02014	-0.00149	-0.00088	-0.00108	-0.01001	0.01837	-0.00027	-0.00137	-0.00111	-0.00101	-0.00269	0.00427	-0.00463	-0.76321	-1.44265	9.39416
20671571	0.02013	-0.00125	-0.00062	-0.00074	0.01200	0.01267	0.01732	-0.00137	-0.00093	-0.00101	0.00003	0.00570	-0.00071	-0.76321	-1.47871	9.31856
20691986	0.02014	-0.00116	-0.00033	-0.00086	0.00447	0.01444	-0.00601	-0.00134	-0.00070	-0.00103	0.00098	0.00713	-0.00140	-0.72598	-1.51478	9.39416
20711831	0.02014	-0.00151	-0.00047	-0.00117	-0.01756	-0.00673	-0.01557	-0.00142	-0.00056	-0.00113	-0.00191	0.00475	-0.00354	-0.72598	-1.44265	9.35636
20732044	0.02013	-0.00123	-0.00063	-0.00087	0.01394	-0.00812	0.01499	-0.00139	-0.00051	-0.00111	0.00101	0.00258	-0.00017	-0.80044	-1.44265	9.35636
20752393	0.02022	-0.00119	-0.00000	-0.00056	0.00202	0.03098	0.01530	-0.00135	-0.00029	-0.00099	0.00137	0.00735	0.00260	-0.76321	-1.47871	9.35636
20772356	0.02013	-0.00127	0.00023	-0.00062	-0.00413	0.01141	-0.00326	-0.00134	-0.00005	-0.00091	0.00062	0.00790	0.00172	-0.76321	-1.47871	9.39416
20792451	0.02014	-0.00126	0.00038	-0.00065	0.00076	0.00776	-0.00150	-0.00132	0.00018	-0.00084	0.00084	0.00770	0.00130	-0.72598	-1.47871	9.39416
20812617	0.02017	-0.00155	0.00019	-0.00064	-0.01482	-0.00949	0.00084	-0.00140	0.00029	-0.00078	-0.00161	0.00461	0.00135	-0.72598	-1.51478	9.43197
20832755	0.02016	-0.00159	-0.00005	-0.00096	-0.00190	-0.01182	-0.01621	-0.00147	0.00029	-0.00083	-0.00140	0.00170	-0.00149	-0.72598	-1.47871	9.43197
20852925	0.02015	-0.00135	-0.00033	-0.00089	0.01191	-0.01402	0.00350	-0.00146	0.00019	-0.00085	0.00111	-0.00102	-0.00044	-0.76321	-1.47871	9.39416
20873087	0.02012	-0.00109	-0.00016	-0.00089	0.01294	0.00850	0.00002	-0.00136	0.00014	-0.00086	0.00331	0.00062	-0.00019	-0.76321	-1.51478	9.39416
20893198	0.02012	-0.00132	0.00007	-0.00123	-0.01137	0.01158	-0.01655	-0.00135	0.00016	-0.00098	0.00094	0.00245	-0.00279	-0.72598	-1.47871	9.39416
20913310	0.02012	-0.00143	-0.00011	-0.00120	-0.00568	-0.00929	0.00140	-0.00137	0.00012	-0.00106	-0.00001	0.00037	-0.00183	-0.76321	-1.47871	9.39416
20933439	0.02012	-0.00132	0.00007	-0.00116	0.00585	0.00894	0.00204	-0.00136	0.00013	-0.00111	0.00119	0.00180	-0.00094	-0.72598	-1.47871	9.39416
20953572	0.02013	-0.00141	-0.00012	-0.00114	-0.00450	-0.00925	0.00108	-0.00137	0.00007	-0.00115	0.00039	-0.00016	-0.00038	-0.72598	-1.47871	9.35636
20973687	0.02012	-0.00139	-0.00028	-0.00116	0.00067	-0.00781	-0.00101	-0.00138	-0.00002	-0.00118	0.00063	-0.00150	-0.00028	-0.72598	-1.47871	9.39416
20993809	0.02012	-0.00139	-0.00028	-0.00116	0.00000	0.00000	0.00000	-0.00139	-0.00010	-0.00120	0.00070	-0.00122	-0.00004	-0.72598	-1.47871	9.39416
21013972	0.02012	-0.00107	-0.00047	-0.00114	0.01629	-0.00947	0.00075	-0.00129	-0.00022	-0.00120	0.00356	-0.00263	0.00029	-0.72598	-1.47871	9.39416
21034490	0.02012	-0.00081	-0.00063	-0.00115	0.01293	-0.00830	-0.00038	-0.00114	-0.00037	-0.00121	0.00526	-0.00355	0.00037	-0.76321	-1.44265	9.39416
21054533	0.02012	-0.00052	-0.00046	-0.00078	0.01447	0.00879	0.01810	-0.00092	-0.00044	-0.00109	0.00689	-0.00134	0.00360	-0.76321	-1.47871	9.39416
21074709	0.02011	-0.00056	-0.00024	-0.00080	-0.00235	0.01069	-0.00089	-0.00077	-0.00042	-0.00101	0.00527	0.00078	0.00292	-0.76321	-1.47871	9.39416
21094685	0.02012	-0.00076	-0.00004	-0.00078	-0.00982	0.01009	0.00102	-0.00070	-0.00033	-0.00093	0.00266	0.00238	0.00270	-0.72598	-1.47871	9.39416
21114814	0.02012	-0.00074	-0.00026	-0.00078	0.00104	-0.01105	-0.00000	-0.00066	-0.00033	-0.00087	0.00242	-0.00000	0.00233	-0.76321	-1.44265	9.35636
21135008	0.02015	-0.00067	-0.00004	-0.00053	0.00345	0.01113	0.01264	-0.00061	-0.00025	-0.00074	0.00264	0.00193	0.00421	-0.76321	-1.44265	9.35636
21155155	0.02015	-0.00056	0.00015	-0.00024	0.00565	0.00915	0.01428	-0.00054	-0.00013	-0.00055	0.00319	0.00313	0.00600	-0.76321	-1.47871	9.39416
21175331	0.02037	-0.00059	0.00032	-0.00028	-0.00173	0.00829	-0.00223	-0.00051	0.00002	-0.00042	0.00234	0.00394	0.00454	-0.76321	-1.51478	9.31856
21195401	0.02013	-0.00040	0.00045	-0.00080	0.00946	0.00684	-0.02569	-0.00043	0.00018	-0.00048	0.00360	0.00432	-0.00073	-0.72598	-1.47871	9.35636
21215550	0.02012	-0.00044	0.00024	-0.00083	-0.00202	-0.01070	-0.00142	-0.00039	0.00024	-0.00054	0.00259	0.00156	-0.00074	-0.76321	-1.47871	9.35636
21235926	0.02014	-0.00020	0.00037	-0.00090	0.01209	0.00653	-0.00349	-0.00029	0.00033	-0.00062	0.00424	0.00233	-0.00111	-0.76321	-1.51478	9.39416
21256366	0.02035	-0.00017	0.00050	-0.00129	0.00159	0.00622	-0.01894	-0.00020	0.00043	-0.00081	0.00371	0.00290	-0.00410	-0.68875	-1.47871	9.35636
21276086	0.02015	-0.00030	-0.00008	-0.00130	-0.00681	-0.02857	-0.00055	-0.00018	0.00032	-0.00097	0.00181	-0.00275	-0.00328	-0.76321	-1.44265	9.35636
21296293	0.02016	-0.00030	0.00014	-0.00094	0.00033	0.01061	0.01781	-0.00017	0.00030	-0.00099	0.00152	-0.00042	0.00062	-0.72598	-1.51478	9.43197
21316714	0.02012	-0.00054	-0.00008	-0.00120	-0.01217	-0.01071	-0.01318	-0.00025	0.00020	-0.00109	-0.00091	-0.00228	-0.00169	-0.76321	-1.44265	9.39416
21336716	0.02027	-0.00045	0.00009	-0.00080	0.00463	0.00845	0.02006	-0.00029	0.00018	-0.00103	0.00008	-0.00041	0.00231	-0.72598	-1.47871	9.39416
21356799	0.02021	-0.00043	-0.00013	-0.00080	0.00101	-0.01081	-0.00014	-0.00032	0.00009	-0.00098	0.00025	-0.00229	0.00195	-0.76321	-1.44265	9.35636
21376969	0.02014	-0.00007	0.00004	-0.00049	0.01775	0.00822	0.01538	-0.00023	0.00006	-0.00085	0.00333	-0.00044	0.00440	-0.72598	-1.47871	9.39416
21397106	0.02013	-0.00033	-0.00016	-0.00052	-0.01294	-0.00971	-0.00170	-0.00025	-0.00002	-0.00074	0.00039	-0.00211	0.00334	-0.72598	-1.47871	9.43197
21417254	0.02014	-0.00016	-0.00042	-0.00050	0.00857	-0.01286	0.00100	-0.00021	-0.00016	-0.00065	0.00181	-0.00400	0.00295	-0.76321	-1.47871	9.39416
21437409	0.02013	-0.00008	-0.00023	-0.00053	0.00397	0.00943	-0.00152	-0.00015	-0.00021	-0.00059	0.00214	-0.00158	0.00218	-0.76321	-1.47871	9.39416
21457700	0.02013	0.00005	-0.00006	-0.00057	0.00653	0.00835	-0.00177	-0.00007	-0.00020	-0.00055	0.00285	0.00019	0.00152	-0.76321	-1.44265	9.35636
21477864	0.02013	0.00015	0.00012	-0.00030	0.00478	0.00908	0.01318	0.00002	-0.00013	-0.00045	0.00310	0.00173	0.00361	-0.72598	-1.47871	9.43197
21497954	0.02014	0.00022	-0.00013	-0.00030	0.00351	-0.01256	0.00014	0.00011	-0.00014	-0.00037	0.00306	-0.00085	0.00298	-0.72598	-1.47871	9.35636
21518089	0.02013	0.00024	-0.00028	-0.00041	0.00082	-0.00757	-0.00548	0.00019	-0.00019	-0.00034	0.00255	-0.00204	0.00147	-0.68875	-1.47871	9.39416
21538423	0.02013	0.00026	-0.00082	-0.00046	0.00130	-0.02668	-0.00233	0.00025	-0.00040	-0.00034	0.00221	-0.00636	0.00081	-0.80044	-1.47871	9.31856
21558386	0.02023	0.00029	-0.00014	-0.00061	0.00130	0.03366	-0.00739	0.00030	-0.00036	-0.00039	0.00193	0.00085	-0.00062	-0.76321	-1.44265	9.31856
21578492	0.02016	0.00052	0.00005	-0.00041	0.01139	0.00936	0.00971	0.00041	-0.00026	-0.00038	0.00349	0.00234	0.00126	-0.72598	-1.47871	9.39416
21598556	0.02017	0.00059	-0.00017	-0.00046	0.00370	-0.01087	-0.00250	0.00051	-0.00024	-0.00039	0.00336	-0.00004	0.00060	-0.76321	-1.47871	9.39416
21618766	0.02014	0.00057	-0.00002	-0.00054	-0.00104	0.00731	-0.00400	0.00058	-0.00018	-0.00042	0.00241	0.00126	-0.00019	-0.76321	-1.44265	9.39416
21638856	0.02014	0.00061	0.00014	-0.00023	0.00175	0.00802	0.01563	0.00064	-0.00008	-0.00036	0.00213	0.00242	0.00264	-0.80044	-1.44265	9.39416
21659024	0.02014	0.00068	0.00064	0.00004	0.00354	0.02498	0.01350	0.00070	0.00015	-0.00022	0.00222	0.00636	0.00454	-0.76321	-1.47871	9.39416
21679237	0.02013	0.00071	0.00071	-0.00007	0.00166	0.00323	-0.00564	0.00075	0.00036	-0.00015	0.00195	0.00564	0.00265	-0.72598	-1.47871	9.39416
21699479	0.02012	0.00061	0.00044	-0.00014	-0.00539	-0.01337	-0.00332	0.00075	0.00044	-0.00011	0.00047	0.00211	0.00154	-0.72598	-1.47871	9.35636
21719651	0.02014	0.00065	0.00020	-0.00027	0.00220	-0.01204	-0.00659	0.00076	0.00043	-0.00013	0.00063	-0.00051	0.00006	-0.72598	-1.47871	9.35636
21739795	0.02014	0.00066	-0.00006	-0.00041	0.00031	-0.01271	-0.00685	0.00076	0.00033	-0.00019	0.00042	-0.00273	-0.00118	-0.72598	-1.47871	9.39416
21759667	0.02013	0.00060	-0.00027	-0.00048	-0.00276	-0.01071	-0.00332	0.00074	0.00017	-0.00027	-0.00030	-0.00415	-0.00154	-0.80044	-1.40658	9.39416
21779820	0.02013	0.00070	0.00029	0.00019	0.00514	0.02807	0.03322	0.00075	0.00021	-0.00013	0.00053	0.00161	0.00466	-0.76321	-1.47871	9.35636
21800152	0.02013	0.00063	0.00046	0.00001	-0.00389	0.00834	-0.00897	0.00073	0.00029	-0.00007	-0.00041	0.00273	0.00213	-0.76321	-1.51478	9.35636
21820473	0.02014	0.00078	0.00057	-0.00051	0.00787	0.00540	-0.02593	0.00076	0.00039	-0.00018	0.00092	0.00310	-0.00292	-0.72598	-1.47871	9.43197
21840365	0.02012	0.00060	0.00028	-0.00047	-0.00916	-0.01452	0.00192	0.00072	0.00038	-0.00026	-0.00103	-0.00016	-0.00202	-0.72598	-1.47871	9.35636
21860571	0.02013	0.00057	0.00006	-0.00059	-0.00170	-0.01050	-0.00585	0.00068	0.00030	-0.00037	-0.00128	-0.00206	-0.00267	-0.76321	-1.47871	9.35636
21880657	0.02027	0.00066	0.00023	-0.00068	0.00453	0.00816	-0.00454	0.00067	0.00029	-0.00048	-0.00036	-0.00026	-0.00295	-0.76321	-1.44265	9.39416
21900734	0.02014	0.00065	0.00036	-0.00034	-0.00016	0.00671	0.01684	0.00067	0.00032	-0.00047	-0.00045	0.00093	0.00064	-0.72598	-1.47871	9.39416
21920841	0.02013	0.00061	0.00011	-0.00042	-0.00228	-0.01284	-0.00368	0.00065	0.00026	-0.00047	-0.00091	-0.00160	-0.00013	-0.76321	-1.47871	9.35636
21941004	0.02014	0.00063	0.00027	-0.00051	0.00091	0.00832	-0.00479	0.00064	0.00026	-0.00051	-0.00070	0.00014	-0.00094	-0.72598	-1.47871	9.39416
21961105	0.02013	0.00073	0.00000	-0.00058	0.00500	-0.01351	-0.00342	0.00066	0.00018	-0.00055	0.00020	-0.00235	-0.00135	-0.76321	-1.51478	9.35636
21981268	0.02017	0.00064	0.00021	-0.00100	-0.00428	0.01051	-0.02105	0.00065	0.00018	-0.00071	-0.00073	-0.00006	-0.00481	-0.72598	-1.47871	9.39416
22001651	0.02013	0.00068	-0.00002	-0.00099	0.00180	-0.01147	0.00049	0.00066	0.00011	-0.00083	-0.00040	-0.00214	-0.00374	-0.76321	-1.47871	9.35636
22021717	0.02013	0.00062	0.00020	-0.00106	-0.00263	0.01060	-0.00308	0.00065	0.00012	-0.00095	-0.00091	0.00013	-0.00351	-0.72598	-1.47871	9.35636
22041857	0.02014	0.00042	-0.00001	-0.00108	-0.01012	-0.01004	-0.00129	0.00058	0.00007	-0.00104	-0.00266	-0.00172	-0.00298	-0.72598	-1.47871	9.39416
